customer_id,customer_name,customer_segment,product_id,product_name,product_category,product_subcategory,product_manufacturer,order_details_id,order_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,order_date,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_mode
260,Emily Phan,Consumer,1032,Logitech Wireless Marathon Mouse M705,Technology,Accessories,Logitech,6081,CA-2018-111815,2,0,43,0.43,100,3/3/2018,Dearborn Heights,Michigan,Central,United States,48127,3/10/2018,Standard Class
260,Emily Phan,Consumer,751,Global Ergonomic Managers Chair,Furniture,Chairs,Global,6082,CA-2018-111815,1,0,47,0.26,181,3/3/2018,Dearborn Heights,Michigan,Central,United States,48127,3/10/2018,Standard Class
5,Adam Hart,Corporate,259,Avery Metallic Poly Binders,Office Supplies,Binders,Avery,6083,CA-2018-112004,5,0.7,-6,-0.73,9,9/25/2018,Chester,Pennsylvania,East,United States,19013,9/28/2018,First Class
5,Adam Hart,Corporate,461,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,Other,6084,CA-2018-112004,2,0.2,-43,-0.23,191,9/25/2018,Chester,Pennsylvania,East,United States,19013,9/28/2018,First Class
384,John Castell,Consumer,1249,Panasonic KX-TG9471B,Technology,Phones,Panasonic,6085,CA-2018-112039,3,0.2,47,0.1,470,3/25/2018,San Antonio,Texas,Central,United States,78207,3/29/2018,Standard Class
551,Muhammed MacIntyre,Corporate,1289,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Other,6086,CA-2018-112172,3,0,1,0.05,14,6/10/2018,New York City,New York,East,United States,10024,6/14/2018,Second Class
418,Karen Ferguson,Home Office,336,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Other,6087,CA-2018-112333,5,0,10,0.25,42,4/8/2018,Plainfield,New Jersey,East,United States,7060,4/14/2018,Standard Class
418,Karen Ferguson,Home Office,1550,Tennsco 16-Compartment Lockers with Coat Rack,Office Supplies,Storage,Tennsco,6088,CA-2018-112333,4,0,622,0.24,2592,4/8/2018,Plainfield,New Jersey,East,United States,7060,4/14/2018,Standard Class
645,Robert Waldorf,Consumer,1160,Newell 343,Office Supplies,Art,Newell,6089,CA-2018-112431,2,0,2,0.27,6,10/12/2018,Los Angeles,California,West,United States,90049,10/14/2018,Second Class
645,Robert Waldorf,Consumer,1406,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk,6090,CA-2018-112431,12,0,131,0.3,436,10/12/2018,Los Angeles,California,West,United States,90049,10/14/2018,Second Class
366,Jeremy Lonsdale,Consumer,934,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,Iris,6091,CA-2018-112473,3,0.2,-11,-0.23,50,5/25/2018,Houston,Texas,Central,United States,77070,6/1/2018,Standard Class
767,Tracy Collins,Home Office,45,Acco Economy Flexible Poly Round Ring Binder,Office Supplies,Binders,Acco,6092,CA-2018-112487,2,0.7,-3,-0.83,3,12/26/2018,Columbus,Ohio,East,United States,43229,12/30/2018,Standard Class
15,Alan Schoenberger,Corporate,260,Avery Non-Stick Binders,Office Supplies,Binders,Avery,6093,CA-2018-112515,3,0.2,4,0.33,11,9/17/2018,Provo,Utah,West,United States,84604,9/21/2018,Second Class
15,Alan Schoenberger,Corporate,57,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Acco,6094,CA-2018-112515,3,0.2,4,0.36,12,9/17/2018,Provo,Utah,West,United States,84604,9/21/2018,Second Class
15,Alan Schoenberger,Corporate,225,Avery 514,Office Supplies,Labels,Avery,6095,CA-2018-112515,5,0,7,0.49,14,9/17/2018,Provo,Utah,West,United States,84604,9/21/2018,Second Class
15,Alan Schoenberger,Corporate,699,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,Binders,GBC,6096,CA-2018-112515,2,0.2,9,0.35,26,9/17/2018,Provo,Utah,West,United States,84604,9/21/2018,Second Class
15,Alan Schoenberger,Corporate,781,Green Bar Computer Printout Paper,Office Supplies,Paper,Other,6097,CA-2018-112515,3,0,81,0.49,165,9/17/2018,Provo,Utah,West,United States,84604,9/21/2018,Second Class
15,Alan Schoenberger,Corporate,1098,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage,Other,6098,CA-2018-112515,2,0,65,0.25,262,9/17/2018,Provo,Utah,West,United States,84604,9/21/2018,Second Class
15,Alan Schoenberger,Corporate,735,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases,Global,6099,CA-2018-112515,3,0,78,0.06,1293,9/17/2018,Provo,Utah,West,United States,84604,9/21/2018,Second Class
717,Stewart Carmichael,Corporate,1258,Peel-Off China Markers,Office Supplies,Art,Other,6100,CA-2018-112529,4,0.2,9,0.28,32,11/19/2018,San Antonio,Texas,Central,United States,78207,11/21/2018,First Class
717,Stewart Carmichael,Corporate,380,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables,Bush,6101,CA-2018-112529,6,0.3,-72,-0.1,718,11/19/2018,San Antonio,Texas,Central,United States,78207,11/21/2018,First Class
725,Susan Gilcrest,Corporate,246,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Office Supplies,Binders,Avery,6102,CA-2018-112536,1,0.8,-3,-1.65,2,5/18/2018,Mcallen,Texas,Central,United States,78501,5/23/2018,Standard Class
725,Susan Gilcrest,Corporate,57,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Acco,6103,CA-2018-112536,7,0.8,-11,-1.55,7,5/18/2018,Mcallen,Texas,Central,United States,78501,5/23/2018,Standard Class
725,Susan Gilcrest,Corporate,1288,Plastic Stacking Crates & Casters,Office Supplies,Storage,Other,6104,CA-2018-112536,2,0.2,1,0.08,9,5/18/2018,Mcallen,Texas,Central,United States,78501,5/23/2018,Standard Class
274,Eugene Hildebrand,Home Office,1154,Newell 338,Office Supplies,Art,Newell,6105,CA-2018-112725,3,0,2,0.27,9,1/30/2018,San Francisco,California,West,United States,94110,2/6/2018,Standard Class
274,Eugene Hildebrand,Home Office,474,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art,Crayola,6106,CA-2018-112725,7,0,6,0.45,13,1/30/2018,San Francisco,California,West,United States,94110,2/6/2018,Standard Class
274,Eugene Hildebrand,Home Office,1181,Novimex Swivel Fabric Task Chair,Furniture,Chairs,Novimex,6107,CA-2018-112725,1,0.2,-14,-0.11,121,1/30/2018,San Francisco,California,West,United States,94110,2/6/2018,Standard Class
177,Craig Carreira,Consumer,1725,Xerox 1930,Office Supplies,Paper,Xerox,6108,CA-2018-112753,6,0,19,0.49,39,6/18/2018,Los Angeles,California,West,United States,90032,6/23/2018,Standard Class
177,Craig Carreira,Consumer,379,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases,Bush,6109,CA-2018-112753,9,0.15,76,0.08,918,6/18/2018,Los Angeles,California,West,United States,90032,6/23/2018,Standard Class
663,Ryan Crowe,Consumer,868,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings,Howard Miller,6110,CA-2018-112774,1,0.2,6,0.18,35,9/11/2018,Jacksonville,Florida,South,United States,32216,9/12/2018,First Class
660,Russell Applegate,Consumer,900,Ibico Plastic and Wire Spiral Binding Combs,Office Supplies,Binders,Ibico,6111,CA-2018-112809,4,0.8,-11,-1.7,7,8/18/2018,Dallas,Texas,Central,United States,75220,8/22/2018,Standard Class
660,Russell Applegate,Consumer,43,Acco D-Ring Binder w/DublLock,Office Supplies,Binders,Acco,6112,CA-2018-112809,5,0.8,-33,-1.55,21,8/18/2018,Dallas,Texas,Central,United States,75220,8/22/2018,Standard Class
660,Russell Applegate,Consumer,1388,Safco Steel Mobile File Cart,Office Supplies,Storage,SAFCO,6113,CA-2018-112809,3,0.2,13,0.06,200,8/18/2018,Dallas,Texas,Central,United States,75220,8/22/2018,Standard Class
707,Stefania Perrino,Corporate,991,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Other,6114,CA-2018-112844,4,0,12,0.28,44,11/13/2018,Buffalo,New York,East,United States,14215,11/16/2018,Second Class
707,Stefania Perrino,Corporate,505,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,Deflect-o,6115,CA-2018-112844,3,0,31,0.2,155,11/13/2018,Buffalo,New York,East,United States,14215,11/16/2018,Second Class
114,Brosina Hoffman,Consumer,963,KeyTronic KT800P2 - Keyboard - Black,Technology,Accessories,KeyTronic,6116,CA-2018-112865,3,0.2,-1,-0.03,36,5/18/2018,Philadelphia,Pennsylvania,East,United States,19140,5/22/2018,Standard Class
442,Ken Lonsdale,Consumer,707,GBC Recycled Regency Composition Covers,Office Supplies,Binders,GBC,6117,CA-2018-112900,8,0,220,0.46,478,4/9/2018,Detroit,Michigan,Central,United States,48205,4/12/2018,Second Class
768,Tracy Hopkins,Home Office,492,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings,DAX,6118,CA-2018-112956,2,0,9,0.34,25,8/21/2018,Columbia,Maryland,East,United States,21044,8/27/2018,Standard Class
768,Tracy Hopkins,Home Office,1446,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings,Seth Thomas,6119,CA-2018-112956,4,0,31,0.34,92,8/21/2018,Columbia,Maryland,East,United States,21044,8/27/2018,Standard Class
768,Tracy Hopkins,Home Office,1678,Xerox 1888,Office Supplies,Paper,Xerox,6120,CA-2018-112956,5,0,133,0.48,277,8/21/2018,Columbia,Maryland,East,United States,21044,8/27/2018,Standard Class
278,Evan Henry,Consumer,1721,Xerox 1927,Office Supplies,Paper,Xerox,6121,CA-2018-112984,6,0.2,6,0.31,21,9/16/2018,Philadelphia,Pennsylvania,East,United States,19143,9/18/2018,Second Class
539,Mick Crebagga,Consumer,967,Kingston Digital DataTraveler 32GB USB 2.0,Technology,Accessories,Kingston,6122,CA-2018-113075,3,0.2,-7,-0.18,41,9/2/2018,Chicago,Illinois,Central,United States,60623,9/6/2018,Standard Class
535,Michelle Lonsdale,Corporate,416,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,Other,6123,CA-2018-113208,3,0,23,0.38,61,3/26/2018,Dearborn,Michigan,Central,United States,48126,4/2/2018,Standard Class
317,Hallie Redmond,Home Office,276,Bagged Rubber Bands,Office Supplies,Fasteners,Other,6124,CA-2018-113278,2,0,0,0.04,3,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
317,Hallie Redmond,Home Office,1669,Xerox 188,Office Supplies,Paper,Xerox,6125,CA-2018-113278,1,0,6,0.49,11,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
317,Hallie Redmond,Home Office,924,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,Technology,Accessories,Imation,6126,CA-2018-113278,4,0,3,0.21,12,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
317,Hallie Redmond,Home Office,485,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,DAX,6127,CA-2018-113278,2,0,9,0.45,19,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
317,Hallie Redmond,Home Office,1503,Staple magnet,Office Supplies,Storage,Staple magnet,6128,CA-2018-113278,2,0,5,0.28,19,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
317,Hallie Redmond,Home Office,1545,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Storage,Tenex,6129,CA-2018-113278,5,0,18,0.26,67,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
317,Hallie Redmond,Home Office,147,ARKON Windshield Dashboard Air Vent Car Mount Holder,Technology,Phones,Other,6130,CA-2018-113278,4,0,1,0.02,68,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
317,Hallie Redmond,Home Office,1096,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Microsoft,6131,CA-2018-113278,4,0,70,0.44,160,1/14/2018,Richmond,Indiana,Central,United States,47374,1/20/2018,Standard Class
680,Sarah Jordon,Consumer,440,Cisco SPA112 2 Port Phone Adapter,Technology,Phones,Cisco,6132,CA-2018-113355,5,0.2,25,0.11,220,12/1/2018,Grand Prairie,Texas,Central,United States,75051,12/5/2018,Standard Class
680,Sarah Jordon,Consumer,529,DMI Arturo Collection Mission-style Design Wood Chair,Furniture,Chairs,DMI,6133,CA-2018-113355,3,0.3,-18,-0.06,317,12/1/2018,Grand Prairie,Texas,Central,United States,75051,12/5/2018,Standard Class
176,Corinna Mitchell,Home Office,653,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,Fellowes,6134,CA-2018-113418,11,0,767,0.45,1705,10/1/2018,New York City,New York,East,United States,10035,10/3/2018,First Class
143,Charles McCrossin,Consumer,52,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage,Acco,6135,CA-2018-113453,3,0.2,-4,-0.06,71,10/21/2018,Philadelphia,Pennsylvania,East,United States,19143,10/28/2018,Standard Class
143,Charles McCrossin,Consumer,1100,Mitel MiVoice 5330e IP Phone,Technology,Phones,Mitel,6136,CA-2018-113453,2,0.4,-77,-0.23,330,10/21/2018,Philadelphia,Pennsylvania,East,United States,19143,10/28/2018,Standard Class
425,Katherine Nockton,Corporate,756,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,Global,6137,CA-2018-113460,3,0,44,0.16,273,11/7/2018,Clinton,Maryland,East,United States,20735,11/9/2018,Second Class
764,Tony Molinari,Consumer,1112,Multimedia Mailers,Office Supplies,Envelopes,Other,6138,CA-2018-113474,2,0,150,0.46,326,3/30/2018,Oklahoma City,Oklahoma,Central,United States,73120,3/31/2018,First Class
3,Aaron Smayling,Corporate,178,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",Office Supplies,Binders,Avery,6139,CA-2018-113481,5,0.7,-13,-0.8,16,1/2/2018,Jacksonville,North Carolina,South,United States,28540,1/4/2018,First Class
3,Aaron Smayling,Corporate,266,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery,6140,CA-2018-113481,6,0.7,-21,-0.73,29,1/2/2018,Jacksonville,North Carolina,South,United States,28540,1/4/2018,First Class
3,Aaron Smayling,Corporate,433,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines,Cisco,6141,CA-2018-113481,2,0.5,-28,-0.04,696,1/2/2018,Jacksonville,North Carolina,South,United States,28540,1/4/2018,First Class
75,Becky Castell,Home Office,1124,Newell 310,Office Supplies,Art,Newell,6142,CA-2018-113530,2,0,1,0.29,4,5/19/2018,San Francisco,California,West,United States,94109,5/21/2018,Second Class
75,Becky Castell,Home Office,1128,Newell 314,Office Supplies,Art,Newell,6143,CA-2018-113530,1,0,1,0.25,6,5/19/2018,San Francisco,California,West,United States,94109,5/21/2018,Second Class
75,Becky Castell,Home Office,1406,SanDisk Cruzer 64 GB USB Flash Drive,Technology,Accessories,SanDisk,6144,CA-2018-113530,1,0,11,0.3,36,5/19/2018,San Francisco,California,West,United States,94109,5/21/2018,Second Class
75,Becky Castell,Home Office,1457,"Situations Contoured Folding Chairs, 4/Set",Furniture,Chairs,Other,6145,CA-2018-113530,12,0.2,43,0.06,681,5/19/2018,San Francisco,California,West,United States,94109,5/21/2018,Second Class
585,Patricia Hirasaki,Home Office,566,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,Eldon,6146,CA-2018-113558,3,0.2,5,0.11,46,10/21/2018,Lakeland,Florida,South,United States,33801,10/26/2018,Standard Class
585,Patricia Hirasaki,Home Office,742,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,Global,6147,CA-2018-113558,3,0.2,43,0.06,684,10/21/2018,Lakeland,Florida,South,United States,33801,10/26/2018,Standard Class
287,Frank Preis,Consumer,1065,Maxell CD-R Discs,Technology,Accessories,Maxell,6148,CA-2018-113572,4,0,3,0.32,8,11/7/2018,New York City,New York,East,United States,10024,11/11/2018,Standard Class
650,Roland Schwarz,Corporate,1712,Xerox 1919,Office Supplies,Paper,Xerox,6149,CA-2018-113670,5,0,100,0.49,205,10/15/2018,Los Angeles,California,West,United States,90045,10/17/2018,First Class
650,Roland Schwarz,Corporate,378,Bush Advantage Collection Round Conference Table,Furniture,Tables,Bush,6150,CA-2018-113670,3,0.2,6,0.01,510,10/15/2018,Los Angeles,California,West,United States,90045,10/17/2018,First Class
457,Lena Cacioppo,Consumer,177,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",Office Supplies,Labels,Avery,6151,CA-2018-113705,2,0,4,0.46,8,3/27/2018,Richmond,Virginia,South,United States,23223,3/29/2018,Second Class
457,Lena Cacioppo,Consumer,130,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Office Supplies,Paper,Ampad,6152,CA-2018-113705,4,0,8,0.46,18,3/27/2018,Richmond,Virginia,South,United States,23223,3/29/2018,Second Class
457,Lena Cacioppo,Consumer,691,GBC Instant Index System for Binding Systems,Office Supplies,Binders,GBC,6153,CA-2018-113705,2,0,9,0.5,18,3/27/2018,Richmond,Virginia,South,United States,23223,3/29/2018,Second Class
457,Lena Cacioppo,Consumer,1240,Panasonic KX - TS880B Telephone,Technology,Phones,Panasonic,6154,CA-2018-113705,5,0,56,0.27,206,3/27/2018,Richmond,Virginia,South,United States,23223,3/29/2018,Second Class
457,Lena Cacioppo,Consumer,365,BPI Conference Tables,Furniture,Tables,Other,6155,CA-2018-113705,2,0,58,0.2,292,3/27/2018,Richmond,Virginia,South,United States,23223,3/29/2018,Second Class
457,Lena Cacioppo,Consumer,420,"Carina Mini System Audio Rack, Model AR050B",Office Supplies,Storage,Carina,6156,CA-2018-113705,3,0,10,0.03,333,3/27/2018,Richmond,Virginia,South,United States,23223,3/29/2018,Second Class
427,Katrina Edelman,Corporate,584,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage,Eldon,6157,CA-2018-113873,4,0.2,6,0.1,62,11/13/2018,Dallas,Texas,Central,United States,75220,11/19/2018,Standard Class
427,Katrina Edelman,Corporate,390,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,Other,6158,CA-2018-113873,3,0.32,-27,-0.13,206,11/13/2018,Dallas,Texas,Central,United States,75220,11/19/2018,Standard Class
425,Katherine Nockton,Corporate,1669,Xerox 188,Office Supplies,Paper,Xerox,6159,CA-2018-113908,4,0,22,0.49,45,6/3/2018,New York City,New York,East,United States,10011,6/9/2018,Standard Class
425,Katherine Nockton,Corporate,799,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,Hewlett-Packard,6160,CA-2018-113908,6,0,36,0.46,79,6/3/2018,New York City,New York,East,United States,10011,6/9/2018,Standard Class
425,Katherine Nockton,Corporate,424,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,Chromcraft,6161,CA-2018-113908,2,0.4,-115,-0.3,385,6/3/2018,New York City,New York,East,United States,10011,6/9/2018,Standard Class
540,Mick Hernandez,Home Office,151,Assorted Color Push Pins,Office Supplies,Fasteners,Other,6162,CA-2018-114055,2,0,1,0.33,4,12/25/2018,Huntsville,Alabama,South,United States,35810,12/29/2018,Second Class
540,Mick Hernandez,Home Office,156,AT&T 17929 Lendline Telephone,Technology,Phones,AT&T,6163,CA-2018-114055,2,0,24,0.26,90,12/25/2018,Huntsville,Alabama,South,United States,35810,12/29/2018,Second Class
540,Mick Hernandez,Home Office,13,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,Other,6164,CA-2018-114055,2,0,46,0.48,96,12/25/2018,Huntsville,Alabama,South,United States,35810,12/29/2018,Second Class
540,Mick Hernandez,Home Office,1708,Xerox 1915,Office Supplies,Paper,Xerox,6165,CA-2018-114055,6,0,302,0.48,629,12/25/2018,Huntsville,Alabama,South,United States,35810,12/29/2018,Second Class
619,Ralph Kennedy,Consumer,1366,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper,Other,6166,CA-2018-114216,3,0.2,4,0.34,12,9/2/2018,Philadelphia,Pennsylvania,East,United States,19140,9/6/2018,Standard Class
254,Elizabeth Moffitt,Corporate,1176,Nortel Meridian M3904 Professional Digital phone,Technology,Phones,Nortel,6167,CA-2018-114258,4,0.2,55,0.11,493,11/5/2018,Dallas,Texas,Central,United States,75081,11/10/2018,Second Class
98,Brad Norvell,Corporate,1439,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,Other,6168,CA-2018-114370,2,0.2,5,0.1,50,3/14/2018,Chicago,Illinois,Central,United States,60623,3/17/2018,Second Class
32,Andrew Allen,Consumer,1764,Xerox 1967,Office Supplies,Paper,Xerox,6169,CA-2018-114412,3,0.2,5,0.35,16,4/15/2018,Concord,North Carolina,South,United States,28027,4/20/2018,Standard Class
766,Tracy Blumstein,Consumer,1532,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,Other,6170,CA-2018-114440,3,0,9,0.46,19,9/14/2018,Jackson,Michigan,Central,United States,49201,9/17/2018,Second Class
259,Emily Grady,Consumer,1459,"SlimView Poly Binder, 3/8""",Office Supplies,Binders,Other,6171,CA-2018-114524,13,0.8,-23,-1.7,13,3/31/2018,Chicago,Illinois,Central,United States,60623,4/5/2018,Second Class
239,Dorris liebe,Corporate,549,"Eldon 200 Class Desk Accessories, Burgundy",Furniture,Furnishings,Eldon,6172,CA-2018-114552,3,0.2,4,0.28,15,9/2/2018,Cleveland,Ohio,East,United States,44105,9/8/2018,Standard Class
314,Guy Armstrong,Consumer,1703,Xerox 1910,Office Supplies,Paper,Xerox,6173,CA-2018-114636,5,0.2,67,0.35,192,8/25/2018,Charlotte,North Carolina,South,United States,28205,8/29/2018,Standard Class
68,Barry Französisch,Corporate,1248,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Technology,Phones,Panasonic,6174,CA-2018-114804,1,0.2,5,0.09,53,10/17/2018,Modesto,California,West,United States,95351,10/19/2018,Second Class
546,Mitch Gastineau,Corporate,57,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Office Supplies,Binders,Acco,6175,CA-2018-115070,3,0.7,-3,-0.7,4,4/10/2018,Jacksonville,Florida,South,United States,32216,4/14/2018,Second Class
546,Mitch Gastineau,Corporate,1494,Stackable Trays,Furniture,Furnishings,Other,6176,CA-2018-115070,5,0.2,2,0.15,12,4/10/2018,Jacksonville,Florida,South,United States,32216,4/14/2018,Second Class
118,Bryan Davis,Consumer,170,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases,Atlantic,6177,CA-2018-115105,1,0.2,30,0.13,241,2/6/2018,New York City,New York,East,United States,10024,2/11/2018,Standard Class
695,Shaun Chance,Corporate,437,Cisco Small Business SPA 502G VoIP phone,Technology,Phones,Cisco,6178,CA-2018-115119,1,0.4,-13,-0.22,62,10/26/2018,Lancaster,Pennsylvania,East,United States,17602,10/30/2018,Standard Class
695,Shaun Chance,Corporate,1311,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders,Other,6179,CA-2018-115119,7,0.7,-65,-0.8,81,10/26/2018,Lancaster,Pennsylvania,East,United States,17602,10/30/2018,Standard Class
627,Ricardo Sperren,Corporate,278,Balt Solid Wood Round Tables,Furniture,Tables,Balt,6180,CA-2018-115154,2,0,80,0.09,893,1/8/2018,Seattle,Washington,West,United States,98115,1/11/2018,First Class
504,Matt Collins,Consumer,1682,Xerox 1891,Office Supplies,Paper,Xerox,6181,CA-2018-115175,5,0,115,0.47,245,8/7/2018,San Jose,California,West,United States,95123,8/12/2018,Standard Class
792,Zuschuss Carroll,Consumer,1239,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,Office Supplies,Art,Panasonic,6182,CA-2018-115322,3,0,13,0.29,44,5/11/2018,New York City,New York,East,United States,10024,5/16/2018,Second Class
581,Olvera Toch,Consumer,588,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage,Eldon,6183,CA-2018-115364,12,0,2,0.02,84,6/26/2018,San Diego,California,West,United States,92105,7/2/2018,Standard Class
264,Erica Bern,Corporate,414,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",Office Supplies,Binders,Cardinal,6184,CA-2018-115427,2,0.2,5,0.33,14,12/30/2018,Fairfield,California,West,United States,94533,1/3/2019,Standard Class
264,Erica Bern,Corporate,679,GBC Binding covers,Office Supplies,Binders,GBC,6185,CA-2018-115427,2,0.2,6,0.31,21,12/30/2018,Fairfield,California,West,United States,94533,1/3/2019,Standard Class
534,Michelle Huthwaite,Consumer,622,"Executive Impressions 14"" Contract Wall Clock",Furniture,Furnishings,Executive Impressions,6186,CA-2018-115448,5,0.2,14,0.16,89,11/11/2018,Knoxville,Tennessee,South,United States,37918,11/14/2018,First Class
31,Amy Hunt,Consumer,1667,X-Rack File for Hanging Folders,Office Supplies,Storage,Other,6187,CA-2018-115546,2,0,6,0.26,23,5/14/2018,New York City,New York,East,United States,10035,5/18/2018,Standard Class
31,Amy Hunt,Consumer,775,Google Nexus 5,Technology,Phones,Other,6188,CA-2018-115546,3,0,135,0.25,540,5/14/2018,New York City,New York,East,United States,10035,5/18/2018,Standard Class
241,Doug Jacobs,Consumer,1419,Sanford Pocket Accent Highlighters,Office Supplies,Art,Sanford,6189,CA-2018-115602,2,0,1,0.43,3,12/18/2018,New York City,New York,East,United States,10009,12/24/2018,Standard Class
241,Doug Jacobs,Consumer,1508,Staples in misc. colors,Office Supplies,Art,Staples in misc. colors,6190,CA-2018-115602,6,0,17,0.45,39,12/18/2018,New York City,New York,East,United States,10009,12/24/2018,Standard Class
241,Doug Jacobs,Consumer,1203,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,Furniture,Chairs,Office Star,6191,CA-2018-115602,9,0.1,140,0.12,1142,12/18/2018,New York City,New York,East,United States,10009,12/24/2018,Standard Class
241,Doug Jacobs,Consumer,953,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances,Kensington,6192,CA-2018-115602,13,0,511,0.3,1705,12/18/2018,New York City,New York,East,United States,10009,12/24/2018,Standard Class
575,Noel Staavos,Corporate,1325,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art,Quartet,6193,CA-2018-115651,5,0.2,3,0.34,9,7/9/2018,Chicago,Illinois,Central,United States,60610,7/12/2018,First Class
575,Noel Staavos,Corporate,300,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances,Belkin,6194,CA-2018-115651,9,0.8,-146,-2.5,58,7/9/2018,Chicago,Illinois,Central,United States,60610,7/12/2018,First Class
242,Doug O'Connell,Consumer,1802,Xerox 200,Office Supplies,Paper,Xerox,6195,CA-2018-115777,3,0,9,0.48,19,8/19/2018,Lawrence,Massachusetts,East,United States,1841,8/24/2018,Standard Class
428,Katrina Willman,Consumer,1108,Motorola L804,Technology,Phones,Motorola,6196,CA-2018-115805,1,0.2,4,0.11,37,7/31/2018,Chicago,Illinois,Central,United States,60653,7/31/2018,Same Day
236,Dorothy Badders,Corporate,1787,Xerox 1988,Office Supplies,Paper,Xerox,6197,CA-2018-115882,3,0.2,23,0.31,74,9/14/2018,Raleigh,North Carolina,South,United States,27604,9/17/2018,First Class
